id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num,funder_freq,installer_freq,basin_freq,region_freq,lga_freq,ward_freq,scheme_name_freq,funder_clean_num,installer_clean_num,funder_clean_freq,installer_clean_freq,5_nearest_functional,5_nearest_need_repair,5_nearest_broken,10_nearest_functional,10_nearest_need_repair,10_nearest_broken,20_nearest_functional,20_nearest_need_repair,20_nearest_broken,40_nearest_functional,40_nearest_need_repair,40_nearest_broken
65405,2011,8,11,39,874,376,442,18913,2,3034,15,113,1409,1,0,7,1880,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1,617,22961,3059,2242,641,47,43,372,423,605,21758,0,3,2,2,4,4,7,6,7,15,6,19
27306,2011,8,1,17,884,1046,438,6074,4,604,4,81,518,1,0,7,2851,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4,79,322,12871,4174,505,21,32078,1037,420,79,308,4,0,1,7,0,3,11,1,8,23,2,15
53792,2013,3,28,6,279,199,442,28698,5,10209,6,73,621,1,0,10,1197,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1,212,22961,11143,5494,1566,111,171,198,423,526,21758,5,0,0,10,0,0,19,0,1,38,0,2
33760,2011,3,1,4,1037,2037,442,5552,6,10935,14,99,2049,1,0,3,2851,1,7,4,2,3,2,0,2,6,2,1,1,3,0,0,1,1,223,22961,9987,3331,573,82,32078,2015,423,223,21758,0,0,5,0,0,10,4,0,16,8,1,31
36858,2011,2,17,3,1049,1548,442,45683,6,20033,3,24,992,1,0,7,2574,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1,343,22961,9987,6599,914,42,14,1532,423,336,21758,4,0,1,5,0,5,13,0,7,28,0,12
21982,2011,7,31,11,885,573,442,2081,4,1611,13,121,69,1,0,7,2851,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5,2850,22961,12871,3897,442,19,32078,566,423,2782,21758,0,2,3,1,3,6,3,7,10,7,9,24
47898,2011,3,15,2,1023,1696,1863,24717,6,3469,3,91,1412,1,0,7,2851,0,12,9,4,7,4,5,3,6,2,1,1,1,0,0,4,3,308,108,9987,6599,3128,189,32078,1677,1673,301,291,0,0,5,1,0,9,4,0,16,15,0,25
45931,2013,3,26,23,281,2108,442,18945,5,8735,0,0,1763,1,0,7,1100,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1,1613,22961,11143,4111,1521,163,51,2085,423,1563,21758,4,0,1,5,1,4,9,2,9,21,3,16
24282,2013,2,4,17,331,1367,1496,40231,3,15423,5,28,1421,1,0,11,2851,0,9,6,3,7,4,0,2,6,2,1,1,8,6,0,6,5,226,123,8052,3533,1322,105,32078,1355,1399,223,121,3,1,1,5,2,3,9,4,7,22,6,12
57867,2013,3,25,41,282,507,442,25932,5,9566,6,73,1077,0,0,7,1402,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5,11720,22961,11143,5494,1566,71,34,506,423,11299,21758,1,0,4,1,0,9,3,0,17,4,0,36
2268,2011,3,17,5,1021,2064,633,2290,0,12534,2,4,848,1,0,7,176,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1,745,281,9642,2779,279,14,6,2042,551,739,276,5,0,0,9,0,1,17,0,3,30,0,10
42870,2013,6,3,19,212,1961,637,23026,1,19404,16,61,1806,1,0,7,398,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,1335,2329,6332,3306,943,121,485,1939,557,1324,2367,3,0,2,6,0,4,16,0,4,23,1,16
51026,2011,3,14,20,1024,1696,1774,45683,1,9631,3,51,1429,1,0,7,2427,0,11,7,1,7,4,5,3,6,2,0,0,6,4,1,1,1,308,188,6332,6599,687,41,38,1677,1673,301,291,0,0,5,0,0,10,7,1,12,24,1,15
69496,2013,2,8,9,327,1025,1255,34311,4,17972,9,103,591,0,0,2,2851,1,12,9,4,1,1,0,2,6,2,1,1,7,5,0,4,3,1,1,12871,2451,905,116,32078,1016,1077,1,1,3,0,2,7,0,3,15,0,5,31,1,8
46258,2012,10,28,18,430,573,721,3574,4,5366,9,103,1418,0,0,9,2851,2,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3,2850,1087,12871,2451,905,76,32078,566,634,2782,1768,3,0,2,6,1,3,9,1,10,21,1,18
53653,2013,2,7,6,328,887,1015,38820,7,21349,12,57,1309,1,0,7,2851,1,3,1,0,4,0,4,5,6,2,1,1,8,6,0,1,1,575,511,5587,2144,649,24,32078,878,929,546,506,5,0,0,8,1,1,13,3,4,19,5,16
8511,2013,3,15,43,292,0,1,43439,8,19642,1,119,1926,1,0,7,2851,0,7,4,2,7,4,0,2,4,4,0,0,3,0,0,1,1,-1,-1,7577,1020,266,65,32078,0,0,-1,-1,0,0,5,0,0,10,1,0,19,2,0,38
6437,2013,1,31,27,335,940,1036,40757,4,18141,17,5,178,1,0,9,2851,0,0,0,1,11,4,1,4,6,2,2,2,7,5,0,4,3,100,99,12871,6293,1485,135,32078,931,978,99,98,3,1,1,6,2,2,12,3,5,23,8,9
45277,2013,7,3,5,182,199,442,28631,5,8775,6,73,813,1,0,10,933,1,3,1,0,5,0,4,5,6,2,1,1,8,6,0,1,1,212,22961,11143,5494,1566,67,276,198,423,526,21758,5,0,0,9,0,1,18,0,2,33,2,5
53647,2011,2,21,5,1045,573,384,33950,6,20931,14,53,634,1,0,7,2851,0,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1,2850,1356,9987,3331,170,29,32078,0,0,-1,-1,4,1,0,8,2,0,15,3,2,26,5,9
45297,2012,10,16,13,442,1271,442,37885,0,15106,17,58,1634,1,0,9,2851,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3,593,22961,9642,6293,1024,35,32078,1262,423,592,21758,5,0,0,10,0,0,15,0,5,29,1,10
12871,2013,2,28,38,307,507,442,33521,5,10449,6,73,1755,0,0,7,826,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,6,5,11720,22961,11143,5494,1566,73,137,506,423,11299,21758,3,2,0,7,2,1,15,4,1,30,8,2
73567,2013,2,7,1,328,190,871,43411,7,6746,16,86,893,0,0,9,2851,0,13,7,1,11,4,0,2,6,2,2,2,3,0,0,4,3,39,2,5587,3306,845,65,32078,190,807,36,2,0,0,5,1,0,9,3,0,17,13,0,27
37196,2011,3,5,14,1033,331,420,42032,6,19360,11,35,1300,1,0,7,1633,1,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1,42,69,9987,5038,1207,89,46,326,387,42,66,0,0,5,0,0,10,1,0,19,1,0,39
33031,2013,2,26,18,309,486,229,24950,5,19489,6,16,959,1,0,10,2688,1,3,1,0,9,4,1,4,6,2,1,1,8,6,0,1,1,776,808,11143,5494,780,96,274,480,228,765,765,4,0,1,7,0,3,12,1,7,30,1,9
50322,2011,2,28,25,1038,1267,442,6257,8,15435,11,83,280,1,0,7,1592,1,15,11,1,7,4,0,2,4,4,2,2,7,5,0,4,3,192,22961,7577,5038,846,83,22,1258,423,189,21758,5,0,0,9,0,1,16,0,4,22,6,12
38362,2011,2,21,3,1045,2140,2394,25414,6,6320,14,53,634,1,0,7,2851,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1,2716,2169,9987,3331,170,29,32078,0,0,-1,-1,3,2,0,7,2,1,15,3,2,26,5,9
48934,2011,8,14,9,871,808,894,45368,2,4583,10,62,456,0,0,7,2851,0,8,5,1,7,4,5,3,6,2,4,4,7,5,0,4,3,1670,1141,3059,5758,1286,82,32078,799,858,1623,1135,3,0,2,4,1,5,5,2,13,9,4,27
50098,2012,10,13,17,445,1938,442,41210,3,10096,19,123,2059,1,0,7,2851,1,0,0,1,7,4,3,1,6,2,2,2,7,5,0,4,3,20,22961,8052,2466,489,39,32078,1916,423,20,21758,2,1,2,3,1,6,8,1,11,17,2,21
25161,2011,7,28,16,888,573,671,3185,4,1912,4,89,1673,1,0,7,2198,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1,2850,688,12871,4174,854,68,3,566,634,2782,1768,3,1,1,7,2,1,11,6,3,18,9,13
69627,2013,1,31,13,335,1271,442,3199,0,15109,17,58,846,1,0,9,2851,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3,593,22961,9642,6293,1024,56,32078,1262,423,592,21758,0,1,4,1,1,8,9,2,9,16,8,16
37050,2011,4,15,2,992,1495,10,27095,6,4467,3,91,1186,1,0,8,2835,1,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1,413,364,9987,6599,3128,292,189,1483,15,411,346,5,0,0,9,0,1,19,0,1,36,0,4
40161,2013,3,17,3,290,0,1,16121,8,13772,1,20,154,1,0,4,2851,0,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1,-1,-1,7577,1020,633,221,32078,0,0,-1,-1,5,0,0,8,0,2,17,0,3,35,0,5
8596,2013,1,23,7,343,679,805,15062,7,19642,7,47,1740,0,0,7,615,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1,360,186,5587,1920,471,35,66,671,728,353,306,2,1,2,7,1,2,17,1,2,30,2,8
17636,2013,1,3,38,363,507,442,29715,5,10277,6,73,1755,1,0,7,826,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1,11720,22961,11143,5494,1566,73,137,506,423,11299,21758,1,2,2,5,3,2,8,8,4,17,12,11
14577,2011,2,28,43,1038,507,301,36561,6,13849,14,99,1500,1,0,6,2851,1,7,4,2,5,0,0,2,6,2,1,1,3,0,0,2,1,11720,207,9987,3331,573,47,32078,506,221,11299,195,1,0,4,4,0,6,10,0,10,26,1,13
56393,2011,7,13,17,903,573,442,13394,4,5053,4,7,575,1,0,7,648,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,2850,22961,12871,4174,622,53,17,566,423,2782,21758,3,0,2,8,0,2,10,2,8,16,4,20
12822,2013,1,28,4,338,656,442,44482,3,8115,5,31,1909,1,0,9,1602,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1,393,22961,8052,3533,1015,144,188,648,423,388,21758,5,0,0,7,1,2,11,5,4,19,14,7
41075,2013,3,21,13,286,0,1,23120,8,13767,1,20,784,1,0,9,644,0,14,10,5,11,4,4,5,6,2,1,1,3,0,0,1,1,-1,-1,7577,1020,633,260,1021,0,0,-1,-1,4,0,1,7,0,3,17,0,3,36,0,4
37885,2011,7,26,15,890,1777,1849,3984,4,5818,13,102,579,1,0,7,2162,1,9,6,3,7,4,0,2,6,2,3,3,5,3,1,1,1,162,258,12871,3897,411,40,856,1758,1655,157,264,2,0,3,3,0,7,7,0,13,22,0,18
68842,2011,4,4,11,1003,1495,1609,27104,6,13808,3,91,2078,1,0,7,2800,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1,413,163,9987,6599,3128,60,26,1483,1496,411,260,5,0,0,10,0,0,19,0,1,39,0,1
66015,2011,7,27,17,889,573,671,16332,4,4195,13,67,2031,1,0,7,2851,1,12,9,4,7,4,0,2,3,3,3,3,7,5,0,6,5,2850,688,12871,3897,427,59,32078,566,634,2782,1768,1,0,4,4,0,6,5,0,15,8,0,32
21780,2011,3,28,13,1010,293,384,41768,2,18744,10,60,452,1,0,7,2851,1,3,1,0,11,4,5,3,6,2,0,0,6,4,1,1,1,4007,1356,3059,5758,587,64,32078,288,346,3907,1306,0,0,5,0,0,10,4,0,16,13,0,27
6796,2013,2,4,11,331,1442,482,14828,0,17055,0,27,542,1,0,7,772,1,3,1,0,7,4,4,5,6,2,2,2,6,4,1,2,1,1063,360,9642,4111,402,24,26,1430,402,1034,476,5,0,0,10,0,0,19,0,1,39,0,1
56069,2011,2,19,36,1047,507,634,45683,6,10194,3,34,206,1,0,7,820,1,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1,11720,492,9987,6599,434,11,10,506,552,11299,653,4,0,1,7,0,3,10,1,9,29,1,10
54247,2013,3,13,11,294,1442,482,5264,0,16372,0,27,1757,1,0,7,412,1,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1,1063,360,9642,4111,402,12,69,1430,402,1034,476,5,0,0,10,0,0,19,0,1,38,0,2
40874,2011,4,3,11,1004,507,442,35671,1,12848,10,100,899,1,0,3,644,2,3,1,0,3,2,6,6,6,2,1,1,8,6,0,1,1,11720,22961,6332,5758,1381,73,1021,0,0,-1,-1,5,0,0,8,0,2,17,0,3,27,0,13
27638,2013,3,13,6,294,1841,442,16664,5,2273,0,0,11,1,0,7,175,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1,1153,22961,11143,4111,1521,43,54,1821,423,1136,21758,3,0,2,8,0,2,15,0,5,28,0,12
57276,2013,3,14,13,293,573,637,34145,5,15580,0,0,1335,0,0,10,2735,2,3,1,0,9,4,0,2,6,2,0,0,8,6,0,1,1,2850,2329,11143,4111,1521,57,50,0,0,-1,-1,4,0,1,7,0,3,15,0,5,35,0,5
15827,2011,3,29,33,1009,1961,442,11585,6,9606,3,91,2079,1,0,8,2860,1,3,1,0,10,4,5,3,6,2,0,0,6,4,1,1,1,1335,22961,9987,6599,3128,164,284,1939,423,1324,21758,1,0,4,3,0,7,11,0,9,27,1,12
59544,2011,3,25,31,1013,339,705,11147,5,8269,20,18,1872,1,0,7,426,1,14,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1,1067,210,11143,3186,327,28,251,335,609,1037,208,5,0,0,9,0,1,15,0,5,27,0,13
46615,2012,10,22,16,436,2108,356,42227,3,19398,19,94,349,0,0,7,2851,0,8,5,1,7,4,0,2,6,2,0,0,7,5,0,4,3,1613,165,8052,2466,730,45,32078,2085,308,1563,153,0,0,5,2,0,8,6,0,14,13,0,27
68917,2013,3,4,15,303,1835,2028,11914,0,2208,8,2,1649,1,0,7,2688,1,7,4,2,7,4,0,2,6,2,2,2,3,0,0,1,1,2,2,9642,1972,618,26,274,1815,1783,2,2,2,0,3,4,0,6,10,0,10,20,7,13
32281,2011,3,2,9,1036,1424,736,31697,6,8995,11,35,1158,1,0,7,2851,1,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3,237,28,9987,5038,1207,31,32078,1412,662,234,28,5,0,0,9,0,1,16,0,4,30,1,9
20795,2011,8,17,12,868,293,384,40859,2,20282,10,62,1363,0,0,7,2851,0,0,0,1,7,4,5,3,6,2,1,1,3,0,0,4,3,4007,1356,3059,5758,1286,24,32078,288,346,3907,1306,1,0,4,3,1,6,6,1,13,16,1,23
3775,2012,10,25,19,433,1892,1963,37090,3,14396,19,123,1519,1,0,7,2851,1,0,0,1,7,4,0,2,6,2,0,0,7,5,0,4,3,71,72,8052,2466,489,23,32078,1871,1837,71,72,0,0,5,4,0,6,9,0,11,16,1,23
56610,2012,10,28,14,430,1599,442,4277,3,6709,17,25,1725,1,0,12,2851,1,9,6,3,11,4,6,6,3,3,0,0,7,5,0,6,5,1738,22961,8052,6293,1058,54,32078,1580,423,1704,21758,4,0,1,6,0,4,13,0,7,26,0,14
14626,2013,3,26,41,281,507,442,8268,5,8543,6,73,1076,0,0,7,1403,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5,11720,22961,11143,5494,1566,34,38,506,423,11299,21758,1,0,4,1,0,9,2,1,17,5,4,31
58335,2012,10,13,9,445,1585,1738,7614,0,15194,19,19,196,1,0,11,2405,1,14,10,5,7,4,4,5,6,2,2,2,7,5,0,2,1,8,6,9642,2466,419,48,3,1567,1575,8,6,1,0,4,2,0,8,10,1,9,24,1,15
27434,2011,4,8,12,999,808,894,35720,2,9107,10,62,1806,1,0,7,2851,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3,1670,1141,3059,5758,1286,121,32078,799,858,1623,1135,3,2,0,6,4,0,8,9,3,22,11,7
45224,2013,3,1,1,306,1729,442,43411,7,9459,16,86,1539,1,0,3,2851,0,15,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3,147,22961,5587,3306,845,79,32078,1710,423,147,21758,3,0,2,8,0,2,13,1,6,26,1,13
21863,2013,2,15,3,320,2116,442,39102,4,15353,17,5,843,1,0,9,2851,0,8,5,1,11,4,1,4,6,2,2,2,7,5,0,4,3,309,22961,12871,6293,1485,79,32078,2092,423,309,21758,4,1,0,7,3,0,7,12,1,11,23,6
13646,2011,3,24,2,1014,1655,2387,40967,6,83,3,91,387,1,0,10,2801,1,3,1,0,9,4,2,0,6,2,1,1,6,4,1,1,1,20,18,9987,6599,3128,318,126,1636,1638,20,20,5,0,0,10,0,0,19,1,0,39,1,0
45316,2012,10,20,10,438,2108,2296,1579,3,835,17,9,905,2,0,7,2851,1,8,5,1,6,3,6,6,7,5,4,4,7,5,0,4,3,1613,531,8052,6293,653,21,32078,2085,2065,1563,867,5,0,0,8,0,2,16,0,4,27,3,10
39015,2012,11,4,14,423,1491,1604,45426,3,9912,19,124,984,1,0,7,2851,1,3,1,0,7,4,6,6,6,2,3,3,5,3,1,1,1,293,220,8052,2466,418,15,32078,1477,1489,291,222,0,0,5,1,1,8,4,1,15,12,1,27
62036,2013,1,29,34,337,507,442,10243,3,13745,5,31,1117,1,0,9,822,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1,11720,22961,8052,3533,1015,111,38,506,423,11299,21758,2,2,1,4,4,2,10,7,3,19,14,7
19035,2011,3,16,28,1022,1268,442,10829,8,9892,11,71,743,1,0,7,2851,1,15,11,1,7,4,5,3,6,2,2,2,7,5,0,4,3,31,22961,7577,5038,656,36,32078,1259,423,31,21758,5,0,0,8,0,2,14,0,6,21,7,12
46630,2013,3,19,41,288,507,442,10046,5,13210,6,73,668,0,0,2,1244,1,3,1,0,1,1,0,2,6,2,1,1,6,4,1,6,5,11720,22961,11143,5494,1566,28,20,506,423,11299,21758,1,0,4,3,1,6,7,3,10,14,6,20
15059,2012,10,30,0,428,972,1201,8004,4,20249,9,97,764,1,0,7,2851,1,9,6,3,7,4,6,6,4,4,1,1,7,5,0,4,3,1,1,12871,2451,269,10,32078,962,1007,1,1,1,0,4,5,0,5,11,0,9,23,0,17
32074,2011,6,4,2,942,22,442,14187,6,4501,3,91,1186,1,0,7,2846,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1,568,22961,9987,6599,3128,292,1,22,423,551,21758,5,0,0,10,0,0,20,0,0,40,0,0
39871,2012,10,13,18,445,2063,2249,43411,3,20497,19,123,2059,1,0,7,2851,1,0,0,1,7,4,2,0,6,2,1,1,7,5,0,4,3,8,7,8052,2466,489,39,32078,2041,2015,8,104,5,0,0,8,0,2,12,0,8,21,2,17
32047,2013,1,26,4,340,656,442,41944,3,5911,5,31,1484,1,0,9,1602,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1,393,22961,8052,3533,1015,47,188,648,423,388,21758,2,1,2,3,2,5,5,9,6,7,15,18
9958,2013,3,23,11,284,956,1189,28750,5,10262,6,106,1903,1,0,10,88,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,227,226,11143,5494,550,297,3,945,990,226,226,5,0,0,10,0,0,20,0,0,40,0,0
38679,2013,2,4,5,331,1516,1172,33316,2,10195,15,75,1888,1,0,11,2851,1,14,10,5,8,0,4,5,4,4,1,1,3,0,0,1,1,3,43,3059,2242,852,10,32078,1500,1236,3,43,3,1,1,7,2,1,12,4,4,23,8,9
67067,2012,10,22,20,436,1908,2054,19684,3,13149,19,107,1984,1,0,7,2851,1,4,2,1,7,4,0,2,6,2,0,0,7,5,0,4,3,9,8,8052,2466,215,17,32078,1887,1854,37,36,2,0,3,5,0,5,11,0,9,16,0,24
45840,2012,10,16,23,442,376,442,41747,3,20855,19,123,2039,1,0,7,2851,1,0,0,1,7,4,0,2,6,2,1,1,7,5,0,4,3,617,22961,8052,2466,489,8,32078,372,423,605,21758,0,0,5,3,0,7,8,1,11,17,3,20
71345,2011,8,3,16,882,2140,442,6277,1,16292,10,100,760,1,0,7,644,2,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1,2716,22961,6332,5758,1381,67,1021,0,0,-1,-1,0,4,1,2,7,1,5,12,3,11,23,6
28783,2013,3,20,9,287,1743,1178,42912,1,10965,16,111,1960,0,0,2,1480,1,8,5,1,1,1,5,3,6,2,0,0,7,5,0,4,3,50,201,6332,3306,876,55,27,1724,1257,49,198,4,0,1,7,0,3,15,0,5,28,0,12
56300,2011,3,4,14,1034,1441,442,19912,5,18617,20,95,111,1,0,7,2851,0,9,6,3,7,4,0,2,3,3,1,1,7,5,0,6,5,1,22961,11143,3186,375,21,32078,1429,423,1,21758,4,0,1,6,0,4,10,0,10,20,0,20
25363,2013,3,28,6,279,199,442,11745,5,11702,6,73,621,1,0,10,1197,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1,212,22961,11143,5494,1566,111,171,198,423,526,21758,5,0,0,10,0,0,20,0,0,40,0,0
57254,2011,3,14,9,1024,767,966,42353,6,487,11,36,1222,1,0,7,2851,1,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3,167,128,9987,5038,1368,58,32078,758,822,161,127,2,0,3,5,0,5,7,0,13,18,0,22
4852,2011,7,8,16,908,2140,2394,22932,1,20849,10,100,1353,1,0,7,644,2,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1,2716,2169,6332,5758,1381,108,1021,0,0,-1,-1,2,1,2,7,1,2,16,1,3,29,6,5
37650,2013,1,31,31,335,444,566,44234,7,8801,12,116,945,1,0,10,192,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1,293,280,5587,2144,346,19,856,438,495,281,267,0,0,5,0,0,10,3,0,17,21,0,19
37830,2013,1,30,5,336,887,1015,35156,7,12141,12,57,914,1,0,7,2851,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,6,5,575,511,5587,2144,649,70,32078,878,929,546,506,0,3,2,3,4,3,5,9,6,17,13,10
55583,2011,2,24,16,1042,293,458,45683,1,10010,3,51,1130,1,0,7,639,0,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1,4007,98,6332,6599,687,76,40,288,345,3907,786,4,0,1,9,0,1,19,0,1,37,1,2
47834,2011,4,11,27,996,325,419,31981,8,12494,11,36,990,1,0,7,1219,1,6,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1,272,259,7577,5038,1368,48,67,321,385,261,246,2,0,3,2,0,8,4,0,16,10,0,30
33053,2011,4,17,12,990,327,442,23435,6,2121,10,59,1823,1,0,7,2851,1,3,1,0,7,4,2,0,6,2,3,3,6,4,1,1,1,1107,22961,9987,5758,781,42,32078,0,0,-1,-1,4,1,0,7,2,1,12,5,3,24,13,3
40053,2011,3,20,29,1018,327,1654,5227,6,21092,11,35,308,1,0,4,2851,1,15,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3,1107,1516,9987,5038,1207,164,32078,323,1582,1065,1498,1,1,3,3,1,6,6,2,12,17,2,21
35615,2013,3,29,23,278,507,442,45426,5,13140,0,0,693,1,0,7,1122,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,11720,22961,11143,4111,1521,93,56,506,423,11299,21758,4,1,0,7,1,2,10,1,9,21,3,16
41935,2013,3,24,0,283,1442,781,22579,7,11911,16,61,1166,2,0,7,313,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1,1063,27,5587,3306,943,31,616,1430,690,1034,29,3,1,1,4,1,5,6,4,10,7,8,25
53719,2011,7,21,15,895,573,442,7511,4,6951,13,121,366,1,0,7,2851,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5,2850,22961,12871,3897,442,34,32078,566,423,2782,21758,0,0,5,1,0,9,7,1,12,15,6,19
42782,2013,2,24,14,311,1961,2078,36458,7,13722,16,120,1425,1,0,7,2851,0,15,11,1,7,4,4,5,6,2,1,1,3,0,0,4,3,1335,287,5587,3306,539,33,32078,1939,1905,1324,302,1,0,4,2,0,8,5,0,15,17,0,23
24343,2013,12,3,15,29,1365,442,27466,5,7402,0,0,373,1,0,7,2011,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1,446,22961,11143,4111,1521,104,128,1353,423,436,21758,5,0,0,8,1,1,18,1,1,34,1,5
44635,2011,4,3,2,1004,808,2165,14698,6,3698,3,91,999,1,0,7,2851,0,8,5,1,7,4,5,3,6,2,1,1,1,0,0,4,3,1670,262,9987,6599,3128,153,32078,799,1960,1623,286,5,0,0,10,0,0,20,0,0,38,0,2
46200,2013,2,19,38,316,507,478,26224,5,3854,6,96,2036,1,0,0,2699,1,3,1,0,0,0,0,2,6,2,1,1,8,6,0,2,1,11720,495,11143,5494,747,44,34,506,397,11299,1186,1,0,4,1,0,9,4,0,16,10,0,30
31185,2011,8,17,11,868,293,384,41982,2,12851,10,62,1363,0,0,7,2851,0,15,11,1,7,4,5,3,6,2,1,1,3,0,0,4,3,4007,1356,3059,5758,1286,24,32078,288,346,3907,1306,1,0,4,3,1,6,6,1,13,15,1,24
16460,2011,3,15,29,1023,647,789,35627,8,13722,11,36,918,1,0,7,2851,1,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3,157,148,7577,5038,1368,71,32078,639,699,152,151,1,0,4,3,1,6,10,2,8,22,4,14
17353,2013,3,25,2,282,112,178,41298,0,2243,0,27,231,1,0,7,969,1,4,2,1,7,4,2,0,4,4,1,1,7,5,0,4,3,6,6,9642,4111,402,73,76,112,143,6,6,4,0,1,9,0,1,18,0,2,38,0,2
5891,2011,3,12,11,1026,2064,1058,35763,6,12958,2,76,1163,1,0,7,2851,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,745,56,9987,2779,490,54,32078,2042,948,739,56,5,0,0,10,0,0,14,0,6,25,5,10
24375,2013,5,3,2,243,421,531,33336,5,8699,6,101,22,1,0,11,2785,1,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1,70,16,11143,5494,1106,42,8,417,474,67,16,0,1,4,1,1,8,4,1,15,11,2,27
5203,2013,1,27,21,339,507,637,22764,7,83,7,49,624,1,0,7,2851,1,9,6,3,7,4,6,6,4,4,0,0,7,5,0,6,5,11720,2329,5587,1920,205,13,32078,506,557,11299,2367,1,0,4,3,0,7,5,2,13,7,3,30
62385,2012,10,21,21,437,573,721,6840,4,1384,9,103,747,1,0,9,2851,2,12,9,4,11,4,4,5,4,4,1,1,8,6,0,4,3,2850,1087,12871,2451,905,63,32078,566,634,2782,1768,2,1,2,6,1,3,14,1,5,25,2,13
56459,2011,4,19,27,988,325,419,12677,8,9748,11,36,985,1,0,7,2851,1,14,10,5,7,4,3,1,6,2,2,2,3,0,0,1,1,272,259,7577,5038,1368,36,32078,321,385,261,246,5,0,0,9,0,1,13,1,6,25,1,14
29879,2011,2,28,2,1038,15,10,45683,6,11847,3,91,1647,1,0,7,2617,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1,62,364,9987,6599,3128,66,51,15,15,61,346,5,0,0,10,0,0,17,0,3,36,0,4
51522,2011,7,16,15,900,259,442,9288,3,17389,4,6,512,1,0,7,238,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,181,22961,8052,4174,501,61,4,257,423,178,21758,5,0,0,10,0,0,20,0,0,34,2,4
35245,2011,2,18,3,1048,1439,1582,41098,8,6448,14,69,1282,0,0,4,849,0,14,10,5,4,0,4,5,4,4,1,1,3,0,0,1,1,389,183,7577,3331,698,75,5,1427,1458,380,203,3,0,2,6,0,4,9,0,11,16,0,24
